time,X_value,Y_value,Z_value
2.576,-9.14346,4.64595,-16.00045
2.612,-11.33415,4.80397,-19.02672
2.645,-12.23676,5.75806,-22.13200
2.680,-16.05911,6.62116,-31.39876
2.721,-12.31338,2.49236,-24.98709
2.751,-3.61884,-12.55400,4.20063
2.786,5.31273,-18.08580,8.62870
2.822,17.68716,-31.43467,20.03229
2.856,11.45386,-0.82361,10.53808
2.891,1.86149,25.57606,5.88734
2.926,1.38145,0.72305,10.07600
2.960,3.56377,9.08600,10.26753
2.996,0.71946,8.59279,2.56898
3.031,-0.68115,8.80228,2.67672
3.066,-0.41300,9.57202,4.13120
3.100,-0.25259,7.93438,4.52983
3.135,-1.41737,8.39287,4.01029
3.171,-0.67636,8.41682,4.11204
3.211,-1.33836,8.83221,3.08373
3.240,-0.70030,8.97706,4.47357
3.277,-0.20470,9.00340,4.01388
3.315,-0.27414,8.76278,3.98994
3.351,0.24660,8.27436,4.19943
3.386,-0.04310,8.84897,4.36104
3.420,-0.24421,8.34858,3.94564
3.455,0.47166,8.31985,4.62320
3.499,0.46807,7.93678,4.11204
3.526,0.07183,8.65504,4.44723
3.566,0.47046,9.13747,4.19105
3.596,0.12809,9.64624,4.70341
3.636,-0.10175,9.63786,5.43005
3.666,0.12929,9.03931,5.65032
3.710,0.41061,8.01579,6.12197
3.736,0.81642,8.22887,5.64912
3.773,1.08218,8.38449,5.83467
3.811,1.62447,8.59399,5.50906
3.846,1.20668,8.17141,5.40850
3.881,0.84276,7.65187,5.14873
3.922,0.28611,6.41287,4.34069
3.951,0.33878,4.45800,2.59771
3.990,0.12330,2.02549,1.14682
4.020,-0.53271,0.67636,0.88466
4.058,-0.14844,1.20907,0.78051
4.091,-0.14006,2.26372,2.19788
4.130,-0.85832,3.22140,1.19950
4.160,-2.00634,4.31675,1.70707
4.196,-1.62447,5.83946,4.84946
4.232,-3.27646,5.81911,5.47195
4.265,-4.15633,4.43526,8.89207
4.301,-1.97282,3.52546,11.05523
4.336,-0.59975,1.95367,12.39239
4.371,0.86550,-2.20267,17.68716
4.418,1.92973,-1.82558,16.98088
4.440,2.51391,-2.93170,20.34593
4.492,3.45962,-0.75058,20.45007
4.511,1.63524,-0.82720,19.03630
4.555,2.08655,1.28808,15.68801
4.581,1.51314,0.02993,14.40352
4.617,1.24738,1.21745,11.02171
4.651,1.63763,0.18555,9.91798
4.692,0.75298,-1.02352,9.61272
4.720,1.42934,-1.27970,8.11754
4.756,2.31160,-2.48398,8.76038
4.791,2.71143,-2.98198,9.34457
4.826,2.38941,-2.35470,8.60835
4.861,2.70784,-2.85269,9.11712
4.904,3.45723,-2.87065,10.03051
4.941,3.11366,-2.52109,9.50737
4.970,2.79523,-2.50793,9.40442
5.000,2.60609,-2.12845,9.45949
5.041,2.42413,-1.91297,9.26915
5.071,2.32238,-1.87825,9.19613
5.108,2.34273,-1.80283,9.31105
5.140,2.73298,-1.71545,9.39365
5.177,2.96282,-1.56820,8.96150
5.211,2.53666,-1.72742,9.13508
5.246,2.59412,-1.67474,9.14226
5.280,2.85389,-1.82797,9.24521
5.315,2.82396,-1.91416,9.33499
5.351,2.77009,-1.99796,9.39365
5.392,3.06578,-2.13922,9.11473
5.420,3.00592,-2.37146,9.69532
5.461,2.70305,-2.05063,9.26556
5.491,2.83593,-2.05422,9.21528
5.529,2.88382,-2.22780,9.52892
5.560,2.75932,-1.97282,9.28112
5.600,2.84192,-2.04824,9.29669
5.631,2.74016,-2.18112,9.30387
5.672,2.80241,-2.26731,9.28471
5.700,3.10648,-2.19788,9.54449
5.738,2.79164,-2.24696,9.63068
5.771,2.80122,-1.95247,9.22965
5.807,3.18549,-2.22900,9.43914
5.841,3.00113,-2.16196,9.34936
5.891,2.84311,-2.09134,9.12071
5.911,2.94367,-2.02430,9.27514
5.952,3.01789,-2.14760,9.13029
5.980,2.89698,-2.13922,9.16261
6.022,2.91614,-2.15718,9.32661
6.051,3.01669,-2.11528,9.30507
6.087,2.82636,-2.10091,9.07881
6.120,2.96402,-2.21583,9.20571
6.155,2.87903,-2.13204,9.24521
6.191,2.87304,-2.16436,9.29549
6.228,2.74495,-2.12605,9.14824
6.261,2.93769,-2.08774,9.28831
6.295,2.62045,-2.21224,9.30267
6.331,2.78924,-2.13563,9.30866
6.371,2.93050,-2.23978,9.21648
6.400,2.92811,-2.12845,9.26915
6.454,2.63003,-2.18112,9.19613
6.471,2.41934,-2.14880,9.32063
6.511,2.35949,-2.28527,9.30626
6.540,2.35470,-2.18351,9.45590
6.578,2.41934,-2.46004,9.36612
6.611,3.00113,-2.53666,9.19852
6.647,2.77967,-2.59531,9.87728
6.680,2.49476,-2.40019,9.37450
6.716,2.35111,-2.49117,9.49301
6.752,2.65517,-1.88304,9.39006
6.785,2.47800,-1.90818,9.17698
6.821,2.44089,-1.86029,9.00220
6.876,2.44328,-1.91057,9.13388
6.891,2.51511,-1.98360,8.98424
6.931,2.75453,-2.06620,9.18057
6.960,2.84072,-2.21224,9.27514
7.002,2.78326,-2.13323,9.36851
7.035,2.85628,-2.27329,9.30507
7.071,2.78087,-2.25175,9.40921
7.100,2.68989,-2.27090,9.24401
7.137,2.72819,-2.30083,9.37569
7.171,2.71502,-2.38103,9.36372
7.210,2.71742,-2.40378,9.35654
7.241,2.77967,-1.33477,3.63081
7.275,4.23893,-2.94607,10.74278
7.310,3.02148,-2.12485,8.52096
