time,X_value,Y_value,Z_value
3.397,-1.19231,8.53174,5.78319
3.430,-0.60334,8.12353,6.05972
3.466,-0.14605,8.20972,5.92206
3.502,-0.78171,8.53653,6.05015
3.536,-0.38188,8.48146,6.02860
3.570,-0.05507,8.25521,5.55814
3.606,-0.46448,8.15944,5.64792
3.641,-0.67876,7.45554,5.25168
3.677,-0.53391,7.92122,4.61004
3.711,-1.12408,7.32865,4.85544
3.747,-1.60771,7.07008,3.63799
3.781,-1.77769,6.36259,3.42850
3.816,-1.39103,3.31597,1.48081
3.851,-0.98162,1.03549,-0.88226
3.885,0.03591,-0.11851,-1.51433
3.920,0.33758,-1.34195,-1.56102
3.957,0.08859,-1.31561,-0.78530
3.991,0.05387,-0.61052,0.68594
4.026,1.49398,0.72065,2.30202
4.060,3.83192,0.17957,5.30196
4.097,5.54976,0.18675,9.44752
4.131,10.37886,-5.36541,12.97897
4.166,10.40281,-10.90679,12.81616
4.201,8.01938,-12.69047,15.94778
4.237,7.10001,-16.53436,13.85046
4.270,8.04691,-17.44415,14.81652
4.306,3.88340,-17.86194,14.66089
4.340,1.48321,-16.13572,11.41555
4.377,-0.72185,-14.01685,14.58787
4.410,-3.77805,-13.05319,9.82341
4.446,8.62032,-10.18853,6.46913
4.485,7.14789,-7.13233,5.28041
4.518,4.03902,-7.06768,2.88382
4.557,0.51475,-10.59075,1.30963
4.590,-1.27252,-8.98185,2.70305
4.626,-0.95170,-8.72088,4.55377
4.660,2.22302,-10.32859,4.97994
4.697,0.49081,-10.49019,4.62919
4.740,2.98318,-10.74278,4.58250
4.766,2.18710,-11.71483,4.90811
4.800,0.05028,-10.43273,4.78960
4.837,2.41216,-9.47745,4.96677
4.870,2.32357,-9.04290,6.35182
4.905,1.09894,-7.97030,6.27281
4.940,1.45807,-6.05972,5.53659
4.977,0.87987,-5.21337,6.44519
5.010,1.05225,-5.30076,6.78636
5.049,1.27970,-4.27365,6.50505
5.080,1.37068,-4.09169,7.50702
5.118,1.81480,-4.48793,7.57885
5.162,1.76094,-4.12521,8.18697
5.190,1.41976,-4.24372,8.17859
5.231,1.52750,-3.62602,7.77756
5.261,1.94529,-3.96001,8.62272
5.296,1.91656,-3.57215,8.59758
5.331,2.01472,-3.23696,8.48146
5.365,2.43849,-3.30400,8.09480
5.400,2.09253,-3.46561,9.46428
5.436,2.08655,-3.60088,8.63708
5.470,2.09852,-3.39857,8.75679
5.506,2.35589,-3.63679,8.98065
5.540,2.49835,-3.88459,9.21409
5.585,2.34512,-3.80439,9.08839
5.610,2.05063,-3.76488,9.30985
5.653,2.03747,-3.34949,8.28633
5.680,2.70066,-3.22020,8.74482
5.719,2.98916,-3.45364,9.13508
5.749,2.52469,-4.19225,8.88369
5.785,2.02190,-3.31358,8.92678
5.821,2.23379,-3.98036,9.18536
